Loyalty#,Province or State,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive,Tenure,TotalFlights,TotalFlightsWithCompanions,TotalPointsAccumulated,TotalPointsRedeemed,RedeemRatio,Flights_January,Flights_February,Flights_March,Flights_April,Flights_May,Flights_June,Flights_July,Flights_August,Flights_September,Flights_October,Flights_November,Flights_December,Flights_2019,Flights_2020,Flights_2021
454356,British Columbia,female,Bachelor,Urban,80985.0,Married,Star,2021-06-25,,2707.21,Standard,True,0.5,31,4,7895.0,3215.0,0.4072197593413553,0,0,0,0,0,0,15,0,0,14,0,2,0,0,31
237751,British Columbia,female,College,Suburban,65590.4,Single,Star,2021-06-25,,3031.4,Standard,True,0.5,21,7,7676.0,0.0,0.0,0,0,0,0,0,0,2,14,0,0,0,5,0,0,21
948051,British Columbia,female,Bachelor,Rural,61638.0,Divorced,Star,2021-06-25,,3167.89,Standard,True,0.5,219,44,58426.6,27243.8,0.46629103867074245,5,22,11,20,1,36,50,0,7,18,21,28,71,84,64
801607,Manitoba,female,Bachelor,Suburban,25860.0,Married,Nova,2021-06-24,,2829.31,Standard,True,0.5,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338803,British Columbia,female,Bachelor,Rural,70705.0,Married,Nova,2021-06-24,,5390.27,Standard,True,0.5,49,12,7155.0,0.0,0.0,0,0,0,0,0,0,16,0,11,10,0,12,0,0,49
270969,Ontario,female,High School or Below,Rural,20068.0,Married,Nova,2021-06-24,,6618.02,Standard,True,0.5,40,8,4257.0,0.0,0.0,0,0,0,0,0,0,0,15,0,0,13,12,0,0,40
105193,New Brunswick,female,Bachelor,Urban,82664.0,Married,Nova,2021-06-24,,8838.09,Standard,True,0.5,11,5,576.0,0.0,0.0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
384356,Alberta,male,Bachelor,Suburban,79898.0,Married,Star,2021-06-24,,2452.98,Standard,True,0.5,51,0,11389.0,0.0,0.0,0,0,0,0,0,0,19,13,0,0,5,14,0,0,51
482673,British Columbia,female,Bachelor,Rural,50864.0,Married,Aurora,2021-06-23,,6478.8,Standard,True,0.5,30,7,5890.0,5890.0,1.0,0,0,0,0,0,0,10,0,0,3,10,7,0,0,30
529579,British Columbia,male,Bachelor,Suburban,28360.0,Married,Aurora,2021-06-23,,8776.36,Standard,True,0.5,18,0,6264.0,0.0,0.0,0,0,0,0,0,0,0,0,5,10,1,2,0,0,18
454609,British Columbia,male,Bachelor,Urban,91774.0,Single,Nova,2021-06-23,,3226.52,Standard,True,0.5,22,4,3351.0,0.0,0.0,0,0,0,0,0,0,7,1,0,13,1,0,0,0,22
343247,British Columbia,female,Bachelor,Rural,29160.0,Single,Nova,2021-06-23,,3351.57,Standard,True,0.5,37,9,5504.0,0.0,0.0,0,0,0,0,0,0,7,14,10,0,0,6,0,0,37
916003,British Columbia,male,Bachelor,Rural,67760.0,Married,Nova,2021-06-23,,5947.22,Standard,True,0.5,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649918,Ontario,female,Bachelor,Suburban,72540.0,Married,Nova,2021-06-23,,10656.88,Standard,True,0.5,19,13,4564.0,4564.0,1.0,0,0,0,0,0,0,3,0,0,5,0,11,0,0,19
458864,New Brunswick,female,Bachelor,Urban,50516.0,Married,Star,2021-06-23,,2480.49,Standard,True,0.5,27,10,8418.0,6526.0,0.7752435257780945,0,0,0,0,0,0,0,7,5,1,0,14,0,0,27
103758,British Columbia,female,Bachelor,Suburban,97785.0,Single,Star,2021-06-23,,14727.51,Standard,True,0.5,59,11,6456.0,0.0,0.0,0,0,0,0,0,0,17,12,12,13,0,5,0,0,59
263402,Quebec,female,Bachelor,Rural,99159.0,Married,Star,2021-06-23,,15506.93,Standard,True,0.5,48,23,9198.0,9198.0,1.0,0,0,0,0,0,0,17,4,0,8,11,8,0,0,48
739227,Ontario,female,Bachelor,Urban,32006.0,Single,Star,2021-06-23,,29328.04,Standard,True,0.5,24,4,7797.0,0.0,0.0,0,0,0,0,0,0,2,9,6,0,7,0,0,0,24
706628,Ontario,female,College,Suburban,41495.0,Single,Star,2021-06-22,,4911.77,Standard,True,0.5,25,7,4362.0,0.0,0.0,0,0,0,0,0,0,0,0,0,8,2,15,0,0,25
762117,Newfoundland,female,Bachelor,Urban,27071.0,Divorced,Aurora,2021-06-22,,7176.59,Standard,True,0.5,161,49,30575.12,14875.9,0.48653611171436123,5,11,3,5,5,18,34,9,9,24,7,31,43,53,65
250391,Ontario,male,High School or Below,Urban,27558.0,Married,Aurora,2021-06-22,,7568.85,Standard,True,0.5,39,3,10241.0,0.0,0.0,0,0,0,0,0,0,9,17,8,0,0,5,0,0,39
698937,Nova Scotia,female,College,Rural,63559.6,Single,Aurora,2021-06-22,,7662.43,Standard,True,0.5,210,48,31888.31,12870.6,0.4036149924533473,18,6,0,21,0,41,30,27,0,35,13,19,74,86,50
622302,Quebec,male,Bachelor,Suburban,39910.0,Single,Aurora,2021-06-22,,8935.03,Standard,True,0.5,31,11,2490.0,0.0,0.0,0,0,0,0,0,0,0,8,0,6,0,17,0,0,31
616956,Quebec,male,Doctor,Suburban,22076.0,Single,Nova,2021-06-22,,3106.48,Standard,True,0.5,16,13,6282.0,4606.0,0.7332059853549825,0,0,0,0,0,0,9,0,5,0,1,1,0,0,16
157566,Alberta,female,Bachelor,Urban,25290.0,Single,Nova,2021-06-22,,7705.28,Standard,True,0.5,8,6,9390.0,8600.0,0.9158679446219382,0,0,0,0,0,0,0,1,2,0,4,1,0,0,8
920171,British Columbia,female,Bachelor,Rural,70059.0,Married,Nova,2021-06-22,,7782.13,Standard,True,0.5,21,0,5092.0,0.0,0.0,0,0,0,0,0,0,13,0,4,0,0,4,0,0,21
769495,Quebec,female,Bachelor,Suburban,72309.0,Single,Nova,2021-06-22,,8059.89,Standard,True,0.5,47,5,10035.0,0.0,0.0,0,0,0,0,0,0,0,9,2,11,8,17,0,0,47
347987,British Columbia,male,Bachelor,Rural,71592.0,Divorced,Nova,2021-06-22,,8742.06,Standard,True,0.5,35,3,8605.0,0.0,0.0,0,0,0,0,0,0,19,3,9,0,4,0,0,0,35
322955,Quebec,male,Bachelor,Rural,56536.0,Divorced,Star,2021-06-22,,2677.22,Standard,True,0.5,22,7,4432.0,0.0,0.0,0,0,0,0,0,0,0,2,0,10,10,0,0,0,22
795607,Ontario,female,Bachelor,Rural,90167.0,Single,Star,2021-06-22,,5200.08,Standard,True,0.5,29,8,7474.0,4432.0,0.592989028632593,0,0,0,0,0,0,0,13,3,10,1,2,0,0,29
728009,Alberta,female,Bachelor,Urban,35005.0,Married,Aurora,2021-06-21,,34931.0,Standard,True,0.5,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976413,Nova Scotia,male,College,Suburban,74261.0,Single,Nova,2021-06-21,,4348.14,Standard,True,0.5,240,43,46120.08,19102.6,0.4141926900386989,0,9,20,13,13,34,45,30,9,35,25,7,85,100,55
409174,British Columbia,male,College,Suburban,55498.2,Single,Nova,2021-06-21,,4428.04,Standard,True,0.5,39,1,8854.0,0.0,0.0,0,0,0,0,0,0,17,0,0,8,1,13,0,0,39
306596,Ontario,female,Bachelor,Urban,52957.0,Married,Nova,2021-06-21,,4530.39,Standard,True,0.5,30,9,7459.0,6981.0,0.9359163426732806,0,0,0,0,0,0,0,17,8,2,0,3,0,0,30
933779,Quebec,female,Bachelor,Suburban,89513.0,Married,Nova,2021-06-21,,9333.33,Standard,True,0.5,48,11,8033.01,0.0,0.0,0,20,28,0,0,0,0,0,0,0,0,0,22,26,0
274179,British Columbia,male,Doctor,Suburban,10743.0,Married,Star,2021-06-21,,4875.32,Standard,True,0.5,29,6,3105.0,3105.0,1.0,0,0,0,0,0,0,4,0,0,10,0,15,0,0,29
227274,British Columbia,female,Bachelor,Urban,80979.0,Divorced,Star,2021-06-21,,6622.05,Standard,True,0.5,23,0,2531.0,0.0,0.0,0,0,0,0,0,0,0,0,2,1,13,7,0,0,23
365156,Quebec,female,College,Urban,49510.0,Single,Star,2021-06-21,,7821.19,Standard,True,0.5,23,5,8327.0,0.0,0.0,0,0,0,0,0,0,0,7,2,2,10,2,0,0,23
305843,Ontario,male,College,Urban,49826.4,Single,Star,2021-06-21,,13024.13,Standard,True,0.5,28,19,3471.0,0.0,0.0,0,0,0,0,0,0,14,0,0,7,0,7,0,0,28
758635,Quebec,male,Bachelor,Suburban,66676.0,Married,Star,2021-06-20,,3919.37,Standard,True,0.5,31,7,3453.0,0.0,0.0,0,0,0,0,0,0,4,0,13,0,0,14,0,0,31
785965,Quebec,male,College,Suburban,53559.4,Married,Nova,2021-06-20,,2989.91,Standard,True,0.5,20,3,6957.0,3110.0,0.4470317665660486,0,0,0,0,0,0,11,4,2,1,0,2,0,0,20
749112,Alberta,female,College,Rural,72917.8,Single,Nova,2021-06-20,,6613.97,Standard,True,0.5,219,46,49873.5,40424.1,0.810532647598424,20,15,24,12,42,22,0,24,11,32,6,11,67,80,72
579883,Quebec,female,Bachelor,Urban,33760.0,Married,Nova,2021-06-20,,11944.4,Standard,True,0.5,57,16,6454.0,6121.0,0.94840409048652,0,0,0,0,0,0,16,13,5,11,0,12,0,0,57
501885,Ontario,female,Bachelor,Urban,55475.0,Divorced,Nova,2021-06-20,,32317.03,Standard,True,0.5,13,4,2789.0,2789.0,1.0,0,0,0,0,0,0,6,0,5,2,0,0,0,0,13
711605,Saskatchewan,female,Bachelor,Urban,30845.0,Married,Nova,2021-06-20,,41103.24,Standard,True,0.5,18,13,5683.0,0.0,0.0,0,0,0,0,0,0,0,10,5,0,0,3,0,0,18
395962,Manitoba,female,College,Rural,27630.4,Single,Star,2021-06-20,,2510.59,Standard,True,0.5,34,6,6286.0,0.0,0.0,0,0,0,0,0,0,0,0,0,9,11,14,0,0,34
160471,Ontario,female,High School or Below,Suburban,16495.0,Married,Star,2021-06-20,,2962.72,Standard,True,0.5,41,0,6287.0,0.0,0.0,0,0,0,0,0,0,0,18,14,4,5,0,0,0,41
875212,Quebec,male,Bachelor,Urban,71176.0,Married,Star,2021-06-20,,3580.08,Standard,True,0.5,189,36,39171.43,11557.0,0.29503645897022396,0,17,23,19,20,5,15,30,5,4,25,26,64,75,50
302066,Ontario,male,College,Urban,75599.8,Single,Star,2021-06-20,,6158.6,Standard,True,0.5,51,11,12406.0,0.0,0.0,0,0,0,0,0,0,10,15,5,8,0,13,0,0,51
596171,Quebec,female,College,Suburban,51561.2,Single,Star,2021-06-20,,8169.33,Standard,True,0.5,29,9,9967.0,9967.0,1.0,0,0,0,0,0,0,6,1,13,0,3,6,0,0,29
493358,Ontario,male,College,Urban,73960.0,Single,Aurora,2021-06-19,,5328.32,Standard,True,0.5,80,20,7498.0,6191.0,0.8256868498266204,0,0,0,0,0,0,14,18,13,12,10,13,0,0,80
779468,Quebec,female,Bachelor,Urban,47519.0,Married,Aurora,2021-06-19,,7601.95,Standard,True,0.5,26,7,7501.0,0.0,0.0,0,0,0,0,0,0,0,9,1,0,6,10,0,0,26
115749,British Columbia,male,Bachelor,Rural,99494.0,Married,Nova,2021-06-19,,6650.82,Standard,True,0.5,31,3,10449.0,0.0,0.0,0,0,0,0,0,0,5,9,0,0,5,12,0,0,31
380709,Ontario,male,Bachelor,Suburban,75203.0,Single,Nova,2021-06-19,,12682.25,Standard,True,0.5,48,6,11719.0,4880.0,0.41641778308729416,0,0,0,0,0,0,11,11,5,12,2,7,0,0,48
610916,Nova Scotia,male,Bachelor,Urban,76608.0,Married,Star,2021-06-19,,2485.11,Standard,True,0.5,24,3,6354.0,3388.0,0.5332074283915643,0,0,0,0,0,0,0,0,11,3,3,7,0,0,24
805349,Ontario,male,Bachelor,Suburban,88454.0,Divorced,Star,2021-06-19,,4050.51,Standard,True,0.5,167,50,48330.5,14494.2,0.2998975802029774,9,11,3,23,11,2,26,45,0,9,4,24,47,57,63
816881,Quebec,male,Bachelor,Rural,33488.0,Married,Star,2021-06-18,,4314.17,Standard,True,0.5,207,54,40501.58,11297.5,0.27893973519057774,11,11,22,24,15,26,8,36,19,25,9,1,56,69,82
200663,British Columbia,female,College,Urban,70622.0,Single,Aurora,2021-06-18,,5917.47,Standard,True,0.5,35,13,10742.0,0.0,0.0,0,0,0,0,0,0,8,9,7,0,1,10,0,0,35
882263,Quebec,male,Bachelor,Urban,38798.0,Married,Nova,2021-06-18,,2853.51,Standard,True,0.5,241,49,37045.909999999996,18348.3,0.4952854444660693,3,25,25,27,16,0,27,38,42,2,23,13,80,93,68
949612,Ontario,male,Bachelor,Rural,76769.0,Married,Nova,2021-06-18,,3560.63,Standard,True,0.5,5,2,1500.0,1500.0,1.0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5
329910,Prince Edward Island,female,Bachelor,Suburban,68273.0,Divorced,Nova,2021-06-18,,17557.54,Standard,True,0.5,37,3,7357.0,0.0,0.0,0,0,0,0,0,0,0,6,15,13,3,0,0,0,37
287385,British Columbia,male,College,Suburban,26402.0,Divorced,Star,2021-06-18,,4848.9,Standard,True,0.5,32,7,3403.0,0.0,0.0,0,0,0,0,0,0,9,0,9,14,0,0,0,0,32
233774,British Columbia,female,College,Rural,52526.0,Married,Star,2021-06-18,,10153.89,Standard,True,0.5,48,11,5639.0,5639.0,1.0,0,0,0,0,0,0,11,15,9,2,0,11,0,0,48
861675,Quebec,male,College,Rural,31679.6,Married,Star,2021-06-18,,12564.07,Standard,True,0.5,115,40,30779.9,7434.0,0.24152125250569365,3,12,25,2,0,0,18,19,16,8,7,5,29,36,50
849616,British Columbia,male,Master,Suburban,23665.0,Married,Star,2021-06-18,,22658.54,Standard,True,0.5,48,7,9933.0,4434.0,0.44639081848384177,0,0,0,0,0,0,16,14,0,1,4,13,0,0,48
822694,Ontario,male,Bachelor,Rural,24149.0,Married,Star,2021-06-17,,4855.77,Standard,True,0.5,234,54,32923.03,22514.5,0.6838526101637669,17,27,9,0,40,45,0,20,11,11,20,34,69,82,83
782078,Alberta,male,Bachelor,Suburban,70410.0,Married,Nova,2021-06-17,,3323.09,Standard,True,0.5,56,4,9181.0,0.0,0.0,0,0,0,0,0,0,20,9,13,11,3,0,0,0,56
837031,Ontario,male,High School or Below,Rural,26991.0,Divorced,Nova,2021-06-17,,4260.34,Standard,True,0.5,200,73,44816.05,4393.0,0.09802291812866148,3,0,31,31,17,22,29,17,11,19,0,20,65,78,57
935313,Ontario,female,Bachelor,Urban,90279.0,Divorced,Nova,2021-06-17,,13955.57,Standard,True,0.5,19,8,2282.0,2282.0,1.0,0,0,0,0,0,0,6,0,0,0,11,2,0,0,19
989067,Manitoba,female,College,Rural,22301.6,Married,Star,2021-06-17,,2308.69,Standard,True,0.5,23,11,7535.0,7535.0,1.0,0,0,0,0,0,0,0,0,1,6,1,15,0,0,23
395446,British Columbia,female,Bachelor,Rural,69736.0,Married,Star,2021-06-17,,8973.11,Standard,True,0.5,38,13,7472.0,7237.0,0.9685492505353319,0,0,0,0,0,0,13,9,0,0,5,11,0,0,38
720146,Quebec,male,Bachelor,Urban,68931.0,Married,Nova,2021-06-16,,5332.46,Standard,True,0.5,183,35,37018.01,5379.0,0.1453076488984686,0,26,26,31,20,22,9,17,10,19,0,3,58,69,56
833754,Saskatchewan,male,College,Suburban,70066.8,Divorced,Nova,2021-06-16,,8273.11,Standard,True,0.5,12,1,4852.0,0.0,0.0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,12
835133,British Columbia,male,Doctor,Suburban,22239.0,Married,Star,2021-06-16,,2404.63,Standard,True,0.5,33,4,7849.0,0.0,0.0,0,0,0,0,0,0,0,11,9,13,0,0,0,0,33
972222,British Columbia,female,High School or Below,Suburban,29152.0,Divorced,Star,2021-06-16,,2446.91,Standard,True,0.5,141,20,38109.37,8384.7,0.22001675703376886,6,5,0,3,33,15,10,39,10,0,11,9,25,32,84
740918,Quebec,male,Bachelor,Urban,31093.0,Single,Star,2021-06-16,,2482.2,Standard,True,0.5,255,77,36109.4,15479.4,0.42868062055863565,7,13,22,3,15,32,22,43,24,24,20,30,102,121,32
674643,British Columbia,female,Bachelor,Suburban,49304.0,Single,Star,2021-06-16,,2570.24,Standard,True,0.5,65,9,9075.0,0.0,0.0,0,0,0,0,0,0,15,0,13,8,12,17,0,0,65
817191,Ontario,female,College,Rural,59561.6,Married,Aurora,2021-06-15,,5325.72,Standard,True,0.5,147,32,34073.19,25233.9,0.7405793235091871,13,7,26,10,38,19,14,0,5,8,7,0,29,37,81
158401,Ontario,female,College,Urban,50079.0,Divorced,Aurora,2021-06-15,,6355.68,Standard,True,0.5,44,18,10941.0,3760.0,0.3436614569052189,0,0,0,0,0,0,12,14,7,10,1,0,0,0,44
169603,Alberta,female,Bachelor,Urban,78904.0,Divorced,Aurora,2021-06-15,,8641.53,Standard,True,0.5,46,11,6519.0,0.0,0.0,0,0,0,0,0,0,21,9,0,6,7,3,0,0,46
277884,British Columbia,male,Master,Suburban,10312.0,Married,Nova,2021-06-15,,2886.45,Standard,True,0.5,53,20,11902.0,3047.0,0.256007393715342,0,0,0,0,0,0,0,18,4,12,2,17,0,0,53
797992,New Brunswick,female,Bachelor,Urban,46655.0,Single,Nova,2021-06-15,,3157.55,Standard,True,0.5,38,20,7892.0,0.0,0.0,0,0,0,0,0,0,12,0,6,2,6,12,0,0,38
793608,British Columbia,female,College,Rural,50036.0,Single,Nova,2021-06-15,,4433.69,Standard,True,0.5,37,0,3633.0,0.0,0.0,0,0,0,0,0,0,4,0,11,11,0,11,0,0,37
894724,Ontario,male,Bachelor,Urban,98701.0,Married,Nova,2021-06-15,,7610.84,Standard,True,0.5,33,11,8177.0,0.0,0.0,0,0,0,0,0,0,0,11,13,2,7,0,0,0,33
940156,Quebec,female,Bachelor,Urban,97361.0,Single,Nova,2021-06-15,,8622.84,Standard,True,0.5,207,54,43999.29,23207.0,0.5274403291507659,3,22,29,6,43,9,7,12,30,13,23,10,62,73,72
840267,British Columbia,male,Bachelor,Urban,22711.0,Married,Nova,2021-06-15,,25805.27,Standard,True,0.5,120,27,32303.87,20635.9,0.6388058149070066,4,6,23,5,26,19,0,0,0,8,24,5,33,41,46
837012,New Brunswick,female,Bachelor,Urban,29195.0,Divorced,Star,2021-06-15,,2661.82,Standard,True,0.5,205,65,39687.23,30981.0,0.7806289327826608,15,22,15,23,19,39,7,29,0,11,1,24,60,71,74
804239,British Columbia,female,Master,Suburban,12902.0,Divorced,Star,2021-06-15,,4904.89,Standard,True,0.5,205,18,33905.159999999996,0.0,0.0,29,3,0,35,0,42,22,17,16,21,2,18,67,78,60
232884,British Columbia,male,Bachelor,Suburban,22276.0,Married,Aurora,2021-06-14,,17250.75,Standard,True,0.5,17,7,4510.0,0.0,0.0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,17
794323,British Columbia,female,College,Suburban,40105.6,Single,Star,2021-06-14,,2522.41,Standard,True,0.5,194,57,42638.45,0.0,0.0,25,5,0,31,36,13,10,0,20,13,31,10,51,61,82
697079,British Columbia,male,High School or Below,Suburban,29414.0,Divorced,Star,2021-06-14,,4729.59,Standard,True,0.5,23,7,4452.0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,3,3,0,0,23
163445,Ontario,female,College,Rural,62741.8,Single,Aurora,2021-06-13,,5272.32,Standard,True,0.6,38,10,9934.0,0.0,0.0,0,0,0,0,0,0,9,9,7,8,5,0,0,0,38
917585,Saskatchewan,female,Bachelor,Suburban,62464.0,Married,Aurora,2021-06-13,,8658.86,Standard,True,0.6,223,51,56508.26,0.0,0.0,3,10,15,18,33,36,16,2,25,22,17,26,66,80,77
742359,British Columbia,female,Bachelor,Rural,28248.0,Single,Nova,2021-06-13,,3536.43,Standard,True,0.6,47,7,8007.0,0.0,0.0,0,0,0,0,0,0,14,3,5,0,9,16,0,0,47
386298,Quebec,female,Bachelor,Rural,37876.0,Single,Star,2021-06-13,,2647.52,Standard,True,0.6,56,13,10456.0,0.0,0.0,0,0,0,0,0,0,19,9,0,8,9,11,0,0,56
861104,Quebec,male,Bachelor,Suburban,52823.0,Married,Aurora,2021-06-12,,7590.96,Standard,True,0.6,217,32,55823.88,0.0,0.0,3,8,27,9,22,24,25,26,28,11,14,20,70,85,62
856496,Ontario,female,Bachelor,Urban,48409.0,Single,Aurora,2021-06-12,,38496.95,Standard,True,0.6,51,10,10576.0,0.0,0.0,0,0,0,0,0,0,20,6,10,13,0,2,0,0,51
369867,Ontario,female,Bachelor,Urban,55274.0,Married,Nova,2021-06-12,,2851.16,Standard,True,0.6,22,6,6906.0,4600.0,0.666087460179554,0,0,0,0,0,0,12,5,2,2,0,1,0,0,22
758328,Ontario,female,Bachelor,Suburban,64692.0,Married,Nova,2021-06-12,,8435.18,Standard,True,0.6,119,52,25116.26,9254.9,0.36848240940331084,9,1,17,0,0,9,28,9,0,11,9,26,54,65,0
351292,Ontario,male,Bachelor,Suburban,76731.0,Married,Star,2021-06-12,,2582.41,Standard,True,0.6,31,14,7547.0,0.0,0.0,0,0,0,0,0,0,0,7,13,4,5,2,0,0,31
873761,Manitoba,male,Bachelor,Rural,56536.0,Divorced,Star,2021-06-12,,2677.22,Standard,True,0.6,158,41,30259.43,0.0,0.0,22,0,0,13,9,0,42,1,22,9,10,30,53,65,40
106509,Ontario,female,College,Suburban,54972.8,Single,Star,2021-06-12,,4661.98,Standard,True,0.6,15,10,1202.0,0.0,0.0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,15
186146,Nova Scotia,female,Bachelor,Suburban,64964.0,Single,Star,2021-06-12,,5219.89,Standard,True,0.6,20,11,1681.0,0.0,0.0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,20
967727,Quebec,female,College,Urban,51167.2,Single,Aurora,2021-06-11,,6869.19,Standard,True,0.6,25,6,6091.0,0.0,0.0,0,0,0,0,0,0,0,12,0,0,6,7,0,0,25
719576,Manitoba,female,Bachelor,Suburban,36168.0,Divorced,Nova,2021-06-11,,3549.02,Standard,True,0.6,37,1,11483.0,4809.0,0.41879299834538014,0,0,0,0,0,0,12,12,12,1,0,0,0,0,37
829476,Ontario,female,Master,Rural,20862.0,Divorced,Nova,2021-06-11,,4794.48,Standard,True,0.6,133,48,39918.47,14732.2,0.3690572309008837,0,25,11,11,10,23,0,13,21,3,16,0,49,59,25
999589,Nova Scotia,male,College,Suburban,63457.8,Married,Nova,2021-06-11,,5003.34,Standard,True,0.6,78,20,8070.0,5049.0,0.6256505576208179,0,0,0,0,0,0,14,14,13,12,11,14,0,0,78
824216,British Columbia,female,Bachelor,Urban,66900.0,Married,Star,2021-06-11,,2729.13,Standard,True,0.6,214,31,57924.56,9598.8,0.16571209172758497,11,8,0,8,23,24,38,17,23,17,17,28,63,74,77
773019,Ontario,male,Bachelor,Suburban,26173.0,Single,Star,2021-06-11,,5116.62,Standard,True,0.6,44,11,8756.0,0.0,0.0,0,0,0,0,0,0,9,2,4,13,6,10,0,0,44
942102,Ontario,male,Master,Suburban,23422.0,Single,Star,2021-06-11,,5285.27,Standard,True,0.6,210,26,45178.8,11685.3,0.2586456479587771,0,9,13,4,26,32,42,25,12,3,25,19,77,91,42
540380,Quebec,female,Bachelor,Suburban,40870.0,Married,Aurora,2021-06-10,,12731.95,Standard,True,0.6,37,2,9072.0,3753.0,0.41369047619047616,0,0,0,0,0,0,19,4,8,0,0,6,0,0,37
194480,British Columbia,male,Bachelor,Rural,22784.0,Married,Aurora,2021-06-10,,19338.53,Standard,True,0.6,39,15,8829.0,0.0,0.0,0,0,0,0,0,0,0,11,8,1,6,13,0,0,39
818329,Ontario,female,Doctor,Suburban,15776.0,Married,Star,2021-06-10,,2640.49,Standard,True,0.6,34,5,6603.0,0.0,0.0,0,0,0,0,0,0,0,7,8,0,8,11,0,0,34
251521,Quebec,female,High School or Below,Rural,24030.0,Single,Star,2021-06-10,,7048.38,Standard,True,0.6,31,11,6672.0,0.0,0.0,0,0,0,0,0,0,17,0,0,1,5,8,0,0,31
714123,Alberta,male,Bachelor,Urban,74454.0,Single,Aurora,2021-06-09,,5595.39,Standard,True,0.6,189,55,34744.86,0.0,0.0,16,3,0,27,13,37,0,10,29,23,14,17,57,67,65
278928,Ontario,female,College,Rural,47138.0,Single,Aurora,2021-06-09,,7054.78,Standard,True,0.6,36,13,9521.0,0.0,0.0,0,0,0,0,0,0,11,9,0,0,0,16,0,0,36
653324,Manitoba,male,College,Urban,49102.6,Single,Nova,2021-06-09,,7451.49,Standard,True,0.6,41,12,2972.0,2972.0,1.0,0,0,0,0,0,0,18,3,8,0,12,0,0,0,41
815498,Quebec,male,Bachelor,Rural,23845.0,Married,Star,2021-06-09,,2467.13,Standard,True,0.6,225,51,49923.2,11267.0,0.2256866547016217,21,18,21,30,17,19,11,34,3,22,3,26,82,96,47
868025,Saskatchewan,female,Bachelor,Suburban,89451.0,Single,Star,2021-06-09,,2530.71,Standard,True,0.6,212,42,30909.59,16081.6,0.5202786578534364,6,12,35,30,7,21,0,5,26,22,24,24,72,86,54
360981,Quebec,male,Bachelor,Suburban,22537.0,Married,Star,2021-06-09,,22425.26,Standard,True,0.6,50,17,12634.0,5082.0,0.40224790248535697,0,0,0,0,0,0,11,3,13,9,2,12,0,0,50
391557,Ontario,male,Bachelor,Urban,60475.0,Married,Nova,2021-06-08,,4330.39,Standard,True,0.6,40,18,13505.0,3487.0,0.2582006664198445,0,0,0,0,0,0,6,17,1,3,2,11,0,0,40
678933,Quebec,male,Bachelor,Urban,55350.0,Married,Nova,2021-06-08,,5380.9,Standard,True,0.6,131,40,30684.06,6651.9,0.2167868267758569,8,9,31,11,0,14,7,19,1,11,20,0,30,38,63
851370,British Columbia,female,College,Suburban,75487.8,Married,Nova,2021-06-08,,6625.47,Standard,True,0.6,0,0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221595,Ontario,female,Bachelor,Suburban,34133.0,Divorced,Nova,2021-06-08,,8834.32,Standard,True,0.6,14,3,2971.0,0.0,0.0,0,0,0,0,0,0,4,0,5,0,5,0,0,0,14
194657,Ontario,male,Bachelor,Suburban,45944.0,Married,Star,2021-06-08,,3330.67,Standard,True,0.6,59,16,11675.0,0.0,0.0,0,0,0,0,0,0,12,13,6,2,9,17,0,0,59
633332,Ontario,male,Bachelor,Rural,26787.0,Married,Star,2021-06-08,,6121.11,Standard,True,0.6,19,15,6928.0,0.0,0.0,0,0,0,0,0,0,13,0,0,4,0,2,0,0,19
362134,Manitoba,male,Bachelor,Urban,41701.0,Married,Star,2021-06-08,,8113.96,Standard,True,0.6,23,0,5099.0,0.0,0.0,0,0,0,0,0,0,0,0,9,2,5,7,0,0,23
840088,British Columbia,female,Bachelor,Suburban,71210.0,Married,Star,2021-06-08,,25807.06,Standard,True,0.6,251,74,46485.19,32161.8,0.6918719704060583,17,22,15,29,28,32,17,18,21,6,28,18,92,108,51
691259,Nova Scotia,female,Bachelor,Rural,56587.0,Divorced,Nova,2021-06-07,,5112.57,Standard,True,0.6,180,39,42750.3,0.0,0.0,8,0,22,5,34,0,40,28,16,1,2,24,66,78,36
168302,British Columbia,female,Bachelor,Suburban,38521.0,Married,Nova,2021-06-07,,5293.37,Standard,True,0.6,22,9,5330.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,22
893909,Ontario,male,Bachelor,Urban,52721.0,Married,Nova,2021-06-07,,5438.7,Standard,True,0.6,143,39,34902.08,4681.0,0.13411808121464394,1,19,6,23,8,27,0,13,15,10,12,9,35,40,68
